492,223643245
495,2239341841
496,2234652532
501,37303975
503,329540045
506,541212558
508,2610865291
510,22374262
512,4188652636
513,2902962180
515,3300487739
516,2351611795
518,2382010531
519,47599241
520,561512809
522,232289603
523,250243953
526,4237651572
527,4185088535
531,2238441672
532,4150740615
536,246040411
543,16361000
546,2149563680
547,1473561835
549,4188514415
550,4237618932
552,79374175
553,4237512372
555,4237708513
559,3066351978
565,4188518075
569,3552048554
575,340700378
577,4237580054
578,3285530863
579,4188106427
580,21001387
581,4188552586
582,4188301575
584,291448794
585,43284380
586,3882901973
587,54947560
588,17694884
589,8338262
591,4188426929
594,4188416733
595,4188417123
596,338041069
597,225049946
598,4188448463
602,4181103135
604,157031898
606,39288678
609,4237471512
610,4188488608
611,4188388755
615,525968470
617,4188430721
622,4237468934
623,211307145
627,4188404897
629,1964659069
631,4237494140
633,4188464302
634,622092594
638,45581475
641,3021844369
645,4226467874
646,399793106
647,3965407042
648,2171960425
649,3570204012
650,4188305187
651,4188295887
654,1912840226
655,339226638
656,4144444462
657,4237306224
658,22925377
666,4075254567
667,4162798634
669,3949698207
670,4188422326
674,3242847351
675,3223681970
678,459776416
679,4192669634
682,2976820300
683,2903473777
684,3420629326
685,3368888879
687,82685758
688,4188151005
689,142857410
690,3344124073
692,4188270801
695,4188316133
698,4188340810
699,50667693
700,77442064
705,4188189393
708,19347531
709,47123958
710,4159736494
711,4237392913
712,2443571377
713,560477482
714,4237353613
718,3226223295
721,4188296686
723,885967520
725,156156321
726,4237337959
727,499539466
728,1418879804
730,4188213501
731,20099670
732,2910544732
735,2475494858
736,132883311
739,3818052695
740,4048804707
742,235062565
747,289355554
748,3590563643
749,16467439
750,4188293206
751,4188183267
754,4188223037
755,34386044
757,4187647157
758,266047033
759,4188178349
762,2179435107
764,896713369
767,4034487203
768,4003856537
769,4150369313
770,1556360126
771,4148468352
773,3062959055
775,15541097
779,2827273609
782,593574007
784,4096041254
787,4188164285
797,4187796699
801,4237161614
803,4188108357
804,1189544725
808,426108827
809,1013951958
811,3592381283
814,2361036182
818,4188159382
821,4188101783
822,198342633
823,4237132880
824,594853271
827,376868480
828,4188137057
829,2817460688
832,2842893333
834,4188125969
836,837039433
838,921093607
839,25685695
840,18930712
841,1081185145
843,4188186262
845,4188109769
846,184540978
849,4188005121
852,4188001479
853,4121434457
855,71237953
860,4149927026
864,67442251
866,178104097
870,29405213
871,4188148798
875,2336872116
876,4236963972
877,4188133168
878,38491398
883,4188017187
884,3221643135
885,2490188203
887,4237016065
897,32515804
899,4188055169
900,366851934
901,3309854136
903,102091310
907,4187997081
909,4181782947
911,2485025854
914,4236907693
917,4187982825
918,4236929774
921,637140831
925,4188060634
928,3418385534
932,4187889867
934,1117439329
935,3882797727
937,4236877754
938,590045343
939,121362216
940,4188068860
942,1631976756
944,4187758199
946,5148411
947,2392040694
948,102431833
954,135351969
958,3695318001
959,478839137
962,25976158
966,117457882
967,4224059713
968,4188037396
969,351595783
970,347957814
971,32469915
972,2352671711
973,22549261
975,4187910387
977,4187903805
978,2570428314
979,4236861374
982,4089115581
983,4178830421
985,339639455
986,71932909
987,12601462
988,1449012080
991,269979052
996,2699955747
997,4187980876
998,152132466
999,4187908103
1000,4236687552
1004,4187907089
1005,3799413795
1006,4187871677
1007,290253621
1010,34087628
1013,4187965396
1014,327966361
1016,24889478
1017,4187850141
1019,2198314581
1020,540316355
1022,730412995
1025,350878229
1027,4187954794
1028,4187881637
1033,17064024
1034,323421385
1035,3312981997
1036,4236761594
1037,83687632
1041,2600295264
1043,4187938486
1045,793218876
1046,35665407
1047,4236808273
1048,956160781
1051,3695866156
1055,147961102
1061,996049861
1063,189196845
1064,4185534393
1066,4187790315
1067,341032968
1069,1486019796
1070,4168200083
1072,4187891518
1076,4187824181
1077,4186227531
1080,4187770702
1081,4187880166
1082,2502216162
1083,4236616752
1085,1364801492
1088,281060750
1090,585952895
1091,2373603242
1092,4160428343
1096,4187866942
1098,4187744559
1099,4187856802
1102,2157487871
1105,21176705
1106,4187854396
1107,4187856676
1109,210236883
1110,382249795
1112,4074952000
1114,735150962
1115,220353444
1118,3735749055
1120,4173032169
1122,1681685635
1125,476375527
1128,4054968378
1129,2306465564
1131,95004424
1132,4204475071
1134,4236566474
1136,2984568951
1137,2444859489
1138,3301265309
1144,4187472616
1147,2414152434
1148,4187725763
1149,4187803936
1150,105305296
1152,1354498770
1154,4187718076
1155,3755210114
1157,2978831105
1162,4236378559
1163,2865337759
1164,4187772256
1165,40422513
1166,4187597620
1167,101847369
1171,2865474595
1172,120081563
1177,3195008866
1178,4230294674
1180,267455815
1181,1666970802
1183,4187743258
1184,4187702602
1189,1460009407
1190,4187708662
1192,4187736184
1194,2182453931
1195,4187290523
1199,4187678297
1201,4187618595
1203,4236345492
1204,363238778
1205,4175143938
1210,4182857350
1211,97620342
1212,3397719133
1213,4187704336
1215,1565916974
1216,4125742213
1217,4236373460
1218,184455558
1222,4235701100
1223,4186415253
1228,64465814
1231,4187580681
1235,324095613
1242,1475037127
1243,3327465852
1245,4187593246
1248,84866926
1252,4187682604
1253,133184440
1255,4187593217
1259,3381886823
1260,4236395774
1262,264213239
1266,2425749866
1270,4187501062
1273,4234457774
1274,4187661340
1276,4233827534
1277,4235956122
1280,4187571017
1281,4187540673
1282,4236319394
1283,433745435
1284,4069865501
1285,4187574077
1288,3139826732
1289,4236323713
1292,4236343334
1294,628457555
1295,4187577209
1296,1953093852
1297,4187573327
1298,4075500010
1303,4187563517
1305,3439201493
1307,260735663
1312,151187162
1314,3325910604
1315,4236295154
1316,228851833
1317,34226100
1318,3320729652
1319,2249612424
1320,4235871920
1322,4173960677
1325,4187468985
1326,3011891913
1327,2986236707
1332,4161027755
1333,4236247454
1334,144892700
1335,2556593846
1338,3458439972
1339,2575841712
1341,4187437725
1344,4187505881
1346,47187311
1347,4187473157
1348,4187394953
1349,3046927619
1353,2897136468
1356,3586235415
1357,17161120
1358,4187338096
1359,4187426331
1360,52837926
1362,1160247086
1364,398663571
1365,4182789531
1366,52765722
1368,4187422481
1370,104931444
1373,4187486189
1378,4038922911
1382,4187456405
1385,82444965
1386,872879400
1388,3176726473
1389,4235987052
1394,1031686328
1396,2968347337
1398,3459465437
1399,316154201
1400,3232779600
1401,2393208606
1403,2793426493
1405,101417661
1406,3410894835
1410,3107543009
1412,4236194173
1413,116918843
1417,3818158395
1420,4236048564
1421,282399239
1427,2838142901
1429,3992620992
1430,76015646
1431,4236026604
1432,2974002083
1441,4187346435
1442,219422361
1445,4187336157
1447,313034178
1449,4187380127
1450,96582699
1452,833248782
1455,4174443554
1456,4179958754
1457,4187441836
1459,269331443
1460,2671002488
1461,1869470143
1462,594990097
1463,315775543
1464,4059068712
1467,351243208
1475,4234272434
1476,19259935
1477,249894931
1478,4187282481
1481,3412281493
1483,1309442372
1484,4187321195
1486,3618396794
1487,2755678692
1488,31547185
1489,3633898094
1492,4186801709
1495,73709731
1496,4187107935
1497,3236073951
1498,3244124617
1499,4235926034
1503,472568573
1505,1690492392
1506,18153526
1508,116531304
1509,4187382016
1512,2523156893
1514,3311634158
1515,2510995927
1518,4235944093
1519,3239928013
1520,2555682992
1521,238894877
1524,40335307
1525,3730553837
1526,612370416
1527,146975821
1528,46173989
1529,61123426
1531,4187283515
1535,22267095
1536,4235810832
1537,2767500011
1538,4235675294
1539,881251658
1547,1060635486
1549,4235814030
1552,4235766804
1553,4235802762
1554,4235882594
1556,241887072
1557,357409878
1558,4235632878
1559,1708618009
1560,4235776350
1561,329466769
1562,4187152335
1563,83717032
1564,105700628
1571,4099360521
1572,841654363
1573,4235868571
1578,785460690
1579,41166408
1580,4186123534
1582,3823529123
1583,4137441083
1586,3874604234
1587,955939236
1588,4187290402
1589,4235713752
1595,4136948121
1597,3034112963
1598,42558727
1600,3294015033
1602,3384905381
1603,633467959
1607,4235812274
1608,4187137941
1611,4187104341
1612,1537534748
1613,49364066
1615,4233503173
1616,512426963
1621,4235683776
1622,4235771654
1626,4235679798
1628,555823517
1629,22498396
1630,1836699259
1633,2217553829
1634,935720395
1636,155140729
1637,2597399828
1638,4187045542
1639,3516975503
1641,4235547198
1648,111204861
1652,4235767459
1655,32783776
1656,4235684720
1660,2895343364
1664,4235724673
1666,3189575970
1669,954601040
1670,4235653370
1672,3005335479
1673,4235649493
1674,4235667674
1675,27375340
1679,4187111117
1680,3019288535
1681,4224530834
1685,4235441250
1687,30311118
1688,797034037
1690,2565313384
1692,4184024055
1693,4235680093
1694,403814599
1695,4234513993
1696,351852075
1697,3890722752
1698,4235509338
1699,483050497
1704,4235546442
1706,4187112946
1709,2980964058
1710,1308046639
1713,66133679
1714,115923526
1715,24950714
1716,4235612239
1719,4235464963
1720,778086
1721,3064439589
1723,4187127496
1724,588778600
1725,4235490732
1728,4187070701
1730,4235485104
1732,43641246
1735,3581451555
1736,4187058623
1737,288020241
1742,4235605225
1748,4235547619
1749,3346497538
1753,3376266755
1755,4187104588
1756,128147435
1757,4235463480
1758,1594153669
1768,4235452416
1771,2529418513
1776,27430537
1781,457734977
1782,4235541139
1788,4234999573
1792,4235405190
1793,4235442692
1794,4187076076
1797,4235466860
1799,4186951035
1802,4235458105
1807,546867511
1810,2993884125
1812,2605768604
1814,4235345844
1815,1176496020
1816,2867687571
1817,2205432048
1818,609472306
1820,4187014270
1821,4186970135
1823,868044661
1825,4233345074
1829,4235320872
1830,4187025580
1831,4235467459
1837,1260688376
1838,4235373254
1840,28373872
1841,61134407
1846,4235398453
1849,4235356334
1851,38709404
1853,4235378654
1854,4186942007
1856,2172238160
1861,245516132
1863,3170998182
1864,4235394853
1866,4186946164
1867,4186883475
1869,628875576
1876,368563868
1877,4235257932
1879,3253730275
1881,4186661979
1884,429241472
1885,527994215
1886,1350008286
1888,4235247613
1892,382587976
1893,2704672817
1894,4171092713
1895,89445903
1896,4183843210
1903,3399024436
1904,295739517
1905,4165546754
1906,4235229320
1908,20162253
1911,4235318173
1912,3964245202
1916,609372978
1918,4235179512
1919,447489958
1922,4235313559
1925,611696495
1926,2876009530
1928,4082067796
1929,4186810515
1930,19747622
1931,583988923
1933,4186922056
1934,4186845461
1938,4234864758
1939,4186897996
1940,3629707394
1941,2416046009
1943,4186822037
1953,4186661535
1961,3684265102
1965,4186880428
1968,4186750113
1969,33930855
1971,4186729337
1972,1277686981
1976,4186881526
1977,2342428987
1980,4186867756
1985,3404160515
1987,4186754787
1989,4166180811
1990,94631991
1991,516228964
1998,2425856958
2001,5719532
2002,2815721614
2003,996094501
2004,4154443700
2006,366891932
2007,1707466614
2009,2856658854
2012,37511067
2020,4054766907
2021,4186711881
2023,3239448499
2025,2174566850
2028,318324648
2029,4186767683
2032,1676128669
2033,52115924
2034,617768583
2037,21068529
2039,4186673919
2040,4186744949
2041,3052889518
2042,2988923324
2048,139414080
2050,55588427
2051,3882686721
2055,81657657
2059,205649235
2061,4186719029
2064,4185651928
2065,32297578
2066,840625693
2067,2940781665
2072,4186774288
2075,288573803
2076,1101855888
2077,3790860497
2079,4235081833
2080,4186639029
2081,4186576101
2083,4186613823
2084,90768785
2085,23474308
2089,1431247056
2094,637063571
2095,597631715
2096,861622423
2099,3298246093
2101,4186529541
2102,4186658177
2103,4186642379
2104,4186648943
2108,4089966586
2111,222214064
2112,72719373
2113,3240863184
2116,4186700428
2118,1240532012
2120,2811499952
2125,3068290028
2127,4186691380
2130,1854253580
2134,4186556883
2136,4234919294
2144,4186651324
2145,4186409164
2147,4186534697
2149,1270432896
2154,1858057550
2157,4186585709
2158,180351068
2160,31517842
2161,492602902
2162,26499062
2164,4186532487
2168,230925175
2169,3917047879
2174,1465932642
2177,22437916
2178,192738194
2179,4186528163
2180,4186455075
2181,4234769174
2183,4234619593
2184,1418216076
2185,4186499127
2188,2346660662
2191,4186453647
2193,51604929
2195,4186460895
2196,4186486299
2197,3302501930
2198,4186450095
2199,3665978835
2200,2995804205
2202,403350841
2207,4186463805
2211,1074419856
2212,1679926765
2214,853728998
2217,60931214
2218,4186544068
2219,2335662854
2220,4186408883
2221,3328100582
2222,1573164079
2223,3086167414
2227,2255661881
2228,23325433
2230,3256076024
2234,169675406
2235,22381730
2236,4184360777
2238,4234751533
2239,4186534612
2242,820668
2245,4186471049
2252,4234487713
2254,4186518478
2255,4186407231
2257,4186508182
2260,232233816
2261,4186513834
2262,4186462588
2263,4170628047
2265,4186502716
2266,4186388445
2267,3847070954
2268,4186371321
2269,409252417
2271,189046299
2272,4234587072
2273,4186494076
2276,27920286
2278,88923334
2281,4186398503
2282,4186392605
2285,4186396763
2286,1120793364
2288,4041178162
2290,4186364235
2291,4186406117
2292,19250072
2293,150270263
2296,91940940
2298,33055597
2299,3098497745
2300,4186324095
2301,624015007
2302,4186441828
2304,4186395929
2305,4186440262
2309,49996003
2312,3377269882
2316,4186379249
2318,600964293
2319,4186420432
2320,4186324761
2322,4234558280
2324,201511968
2325,4186431754
2327,4186364429
2328,3152951357
2330,4158730932
2339,3399715493
2340,4186239321
2345,4186263635
2349,32527593
2351,4186322603
2352,4186282791
2354,2916280859
2355,371901262
2358,4186380208
2359,1618651550
2361,4186295183
2362,4186387708
2367,42747735
2371,75276953
2372,4234478473
2373,2292817531
2383,4186291523
2384,3188433677
2390,1204952395
2394,3295640265
2395,4186245917
2396,2156580904
2398,1379237917
2401,4234476313
2404,4234431554
2406,2151284515
2407,45630706
2410,4185996741
2414,4000411090
2420,2846525848
2421,15390939
2424,4186193433
2427,4234447693
2428,4182546436
2429,1506869575
2431,4186294012
2434,207704744
2436,51493011
2438,17846705
2440,4186138395
2442,4234254552
2444,1689666535
2445,4186169403
2446,132181979
2447,4234393933
2448,36724005
2449,303473937
2450,4186100793
2451,4169890167
2454,71467615
2456,4234342940
2461,4186150149
2462,4186148307
2464,4186172729
2465,222119858
2466,444920106
2467,2683004963
2472,109559561
2477,255826271
2478,493698928
2479,1023738506
2480,4170828004
2482,4186237528
2486,4234216338
2487,4186080707
2488,353082285
2492,169190506
2493,43373540
2495,4186094043
2498,4234201092
2500,2411613918
2501,3853583116
2503,579163498
2506,4234170678
2507,261878898
2513,316512554
2514,4186146137
2530,4186062717
2531,181165775
2534,4174526533
2537,4186077077
2539,4185456747
2540,4234256593
2542,227088861
2543,18937631
2544,3024676053
2546,4186047741
2554,168977996
2555,4186151974
2557,317988484
2558,136371855
2560,4186033713
2562,307007937
2563,2990054947
2564,1169876358
2567,4234179013
2568,3749946972
2571,22942257
2573,20419097
2574,4185866932
2577,360671725
2584,3922117813
2585,4186013787
2588,3532454053
2589,4185821410
2595,4186086316
2596,3370200783
2598,2327698296
2600,125337714
2602,2490428691
2605,4234163119
2607,437341945
2611,4185831502
2612,4185982527
2613,4185974783
2617,3205360125
2618,3274112192
2619,4185926547
2621,67566021
2623,4228868060
2624,119978601
2625,4218880454
2626,3068761232
2631,503425330
2637,4234096153
2640,4234023494
2642,27792766
2643,259866022
2644,4234089373
2649,41617559
2650,4185990923
2651,397882299
2652,4233945804
2653,417144819
2655,4185923013
2656,4233856818
2657,4181054500
2659,2655748513
2660,4185913509
2661,3691464019
2664,4234053499
2668,2935907714
2669,1037081862
2670,14448561
2672,75680683
2674,2858372048
2675,877080198
2676,4233747378
2678,4233975626
2679,349265905
2680,4233887965
2687,4185850833
2691,3386174847
2692,435630155
2693,3198734200
2698,4185853907
2699,1718217619
2701,1275354404
2702,3693824597
2704,4166818835
2706,4233976513
2710,4233900313
2712,4185981682
2715,4185980116
2717,2200676040
2720,2923944831
2722,4185903257
2727,4185852339
2729,4185802041
2731,4185832937
2736,4185843989
2738,2773355457
2741,106974567
2742,4233916333
2745,2865688434
2747,317117828
2750,34714028
2751,509055125
2752,4233737118
2753,358114912
2755,4185912790
2756,4172857653
2758,4233698412
2761,363385057
2770,4185841564
2775,289648341
2776,91649704
2778,26633257
2780,149998681
2787,4142180293
2788,19385140
2796,4233616874
2798,4233709400
2800,2559235909
2811,67687614
2815,50420900
2817,4185755255
2818,4185758177
2819,2891454050
2822,4185805876
2827,3703664299
2831,2982698854
2836,3904596800
2837,25799911
2841,3620630354
2846,94158687
2851,2952277722
2852,4185663435
2853,4233612134
2856,4233616814
2857,4185710297
2862,248433821
2863,3446566092
2865,18578101
2866,3253712839
2868,4233512832
2869,4185737788
2871,4185595227
2874,4185745408
2881,3322255470
2886,490348221
2888,4185653807
2890,4229353094
2891,3373333617
2895,1697067960
2896,4185574383
2899,235184401
2900,4185635651
2902,2545065439
2903,4185612929
2906,2607704707
2910,4185672982
2915,975787716
2917,4185553437
2919,4185511035
2921,4185646822
2924,4185644602
2926,4185596357
2929,4185577637
2931,4185625522
2932,317734747
2934,4185516057
2936,3105305935
2938,4148647606
2939,587661076
2940,4185516741
2941,36307472
2942,4062730338
2943,3898225397
2944,4185553895
2946,615000942
2948,4185453033
2951,4185527621
2954,4185492615
2958,4185481881
2959,17035524
2962,4185592774
2969,4185556456
2971,274572813
2972,29098671
2973,4045910293
2975,329513242
2976,4185500957
2981,2403036044
2983,701628697
2984,4150731857
2986,321940575
2995,4142738664
2998,286957418
2999,4185469271
3001,4185502510
3004,1733173950
3005,232814058
3006,4185473999
3007,4067184785
3008,2289204792
3012,1390734619
3016,4185407793
3017,2976209855
3018,604469797
3027,971691324
3029,4185494122
3032,4185380669
3036,4185382299
3037,2500940276
3038,4035535032
3042,2195532236
3043,4185366315
3045,983648198
3046,4185334545
3047,913535947
3050,280037721
3055,2525003562
3058,4184826759
3063,4078141460
3069,4185453016
3076,2734065266
3077,4185424594
3078,4185358235
3082,4185400834
3084,4218025694
3086,4185330095
3087,4185414874
3088,4185399706
3092,4185176679
3094,21071735
3096,4185268551
3097,4185265391
3098,150420247
3099,19892946
3102,2264075126
3103,745193426
3105,4185377872
3108,4185318095
3109,117256339
3112,152534716
3116,30687139
3117,4185373042
3120,333899410
3124,3433191651
3127,4185354364
3134,73236891
3136,16164627
3138,424299812
3139,4185346060
3142,2378962472
3143,13879732
3145,2813207616
3146,418441527
3147,3405495689
3152,4184692281
3156,4232970914
3157,4185296746
3158,42004188
3160,2499663548
3163,4185176481
3164,4185254621
3165,313992055
3170,4185245009
3171,4184964869
3179,220553983
3182,4227332598
3184,3991341021
3185,2690017584
3187,812788717
3192,3357489989
3195,2177933653
3199,34989779
3204,4185182303
3205,3821932932
3209,2448368268
3212,942525912
3213,4185147803
3217,73350738
3218,4099377852
3225,49443289
3226,4185121877
3228,4185101535
3238,605887343
3241,54687449
3244,4185198988
3251,4185071667
3252,4185169174
3253,4185154102
3254,1631981054
3257,347587182
3259,2882251008
3261,4185170644
3269,2599235562
3270,4185028515
3271,1698468932
3274,3306762020
3277,133286744
3281,4185140008
3283,4185077075
3285,4185026781
3286,4185071807
3290,31554158
3293,4185135880
3294,65729096
3295,2756866253
3297,4184993901
3298,4120073908
3299,4220475620
3303,4185097600
3309,4184936273
3310,4184978765
3311,4185092776
3312,4184972537
3313,41533452
3314,4184830354
3315,4184513721
3316,4185003629
3317,4184950461
3319,585779595
3320,1914028380
3324,3463170433
3325,4116970514
3326,4185050680
3327,4216477514
3332,4184998649
3337,4197499818
3341,2157155981
3342,120575618
3344,4184747379
3345,554784377
3346,2188451790
3349,1211336539
3350,3300053365
3352,2462605329
3354,3194333281
3355,4184948969
3358,4185028060
3359,4184904897
3364,58196646
3369,1196417059
3370,1212258042
3371,4184882067
3374,4184883519
3377,4184928557
3379,305290463
3380,163034897
3381,4184871981
3383,351152791
3384,3099128872
3385,3287272921
3387,4184828055
3388,4184895509
3389,4184902283
3390,4184875001
3393,4184959534
3396,993980821
3397,2460428588
3401,3140818268
3404,4184854313
3405,4184934280
3408,3002931619
3409,4184881876
3417,69314843
3419,4184887402
3421,4184767995
3422,89996336
3426,4184782665
3427,4184121154
3429,4184781141
3431,2594381574
3434,4184603524
3438,4184800601
3440,4179337273
3441,2599584810
3445,124941527
3446,257085281
3447,35048107
3454,4184787275
3456,4184818162
3457,4132864990
3459,36076996
3461,4179052529
3464,4184234907
3470,311249247
3471,4184334562
3473,1116790236
3475,44174983
3476,256165114
3477,2830232877
3478,4184686641
3479,4184679453
3480,2748589718
3482,262502830
3485,4184725096
3489,3129342536
3490,17718321
3491,28925863
3493,4184669979
3498,4213726105
3499,4184700737
3502,4184733982
3504,4184755828
3505,4181915465
3506,3906088178
3509,3837457033
3510,19808372
3511,4184633403
3513,4184674864
3514,4184680115
3518,4184580321
3519,4184678951
3521,60098998
3523,142231355
3524,59063613
3526,1870166220
3527,512538029
3528,336871596
3529,2572317300
3533,4182893362
3539,4184278342
3540,482171633
3542,1914043548
3544,2240747208
3545,216378846
3547,2949828746
3550,3227080910
3552,4184613287
3555,1441801975
3557,291768022
3560,4046284143
3561,108726246
3562,4184665036
3564,3291918390
3566,4184571035
3567,4184584109
3568,732633348
3569,4184526321
3570,609314253
3574,4146077232
3576,4184630308
3578,4184584517
3579,392456458
3583,966414954
3584,108368285
3585,4184247424
3588,78567233
3590,175574990
3595,2596208414
3596,4184533841
3598,2944108600
3600,1129098486
3602,60998796
3603,17925353
3604,4184548534
3609,3044539770
3611,4182372857
3612,259094396
3614,714806882
3619,15200642
3620,83465595
3622,4184548768
3623,14190628
3624,4184394555
3625,1871152069
3629,4184532514
3631,4184454983
3632,2644389295
3634,247545876
3637,2567822599
3640,4184508256
3642,4184455553
3643,2981764526
3647,46249287
3653,2746279420
3655,4184346555
3656,364229009
3659,250730075
3661,4219715412
3663,424651266
3665,44144385
3667,4184409827
3671,522939940
3673,619300365
3675,4184390909
3677,4184447968
3678,4159274954
3679,118657158
3682,35566929
3684,537238801
3685,4184252235
3687,3361099744
3690,4184357783
3691,4184353781
3693,4133873235
3694,41715506
3695,405989281
3700,2232719623
3703,4097607313
3705,1059883902
3707,1674918470
3709,4184314823
3710,772455859
3711,4184317907
3712,4086263224
3713,18053122
3714,214362166
3717,3240104549
3718,4184273296
3719,110812131
3726,2725359314
3728,4180843624
3729,34043221
3734,194969192
3735,4184031855
3737,183547238
3739,1567439480
3740,4184241053
3743,4184259095
3744,269891588
3745,4184192151
3746,4184210589
3747,2898659545
3748,1817029760
3750,4184205879
3751,4184309614
3753,4181640012
3755,3389336172
3757,4184157857
3759,930276848
3760,4184236457
3761,3250086442
3763,4184229983
3765,4184290132
3767,763318052
3768,3363040274
3773,3383753751
3776,4184138925
3777,363456235
3779,4184110067
3784,57578544
3788,15130431
3791,4184159009
3792,174955023
3793,4184173517
3794,358116809
3798,2519029141
3800,4184224582
3806,134633876
3808,1132614991
3809,3848112614
3813,2297226402
3816,4184208190
3822,4184131457
3823,204498946
3824,1192565774
3825,4140911419
3829,4184071053
3831,4183991081
3834,969867301
3837,2471264365
3838,4184174308
3841,4184022753
3844,3140537335
3849,4184153548
3850,4184140114
3852,4226801172
3853,57222415
3855,4184134714
3856,1606149630
3857,4184135314
3858,2407558735
3859,970659493
3860,3308362207
3865,3866108713
3867,4108941986
3873,4183962231
3875,4036532727
3877,54520690
3878,124889548
3879,2835530592
3880,4183603335
3881,2893594855
3884,4183963941
3885,13731492
3890,3282518210
3891,451875439
3892,4183956351
3893,4184070178
3894,3760848979
3899,51796152
3901,163047833
3905,319731374
3906,4183947855
3908,3915564732
3911,201950128
3915,4106725415
3919,75074895
3922,4183878580
3924,4183895667
3926,276831469
3928,40437567
3930,486211790
3931,4183890375
3932,4183949381
3938,3124803762
3940,500328474
3942,3680550555
3943,4183977436
3948,4183962514
3951,1118392794
3953,4182741345
3954,4183991830
3955,4183857441
3956,61284826
3961,195753811
3964,474195888
3967,4231021153
3968,110900997
3969,15638028
3970,3280795202
3972,4183889003
3973,4183901609
3974,3114623644
3976,3272291972
3977,70939800
3980,1354438704
3983,4157059214
3985,4183810227
3987,4230029532
3988,3181199629
3989,2762497479
3990,604174204
3991,79413158
3994,3249353000
3996,4230955214
3997,2833177377
3999,3826118472
4001,135977749
4002,3361788013
4006,142989589
4013,4183693341
4014,29727925
4017,20459178
4018,391178281
4019,251475711
4022,19183864
4023,18982159
4026,343483024
4027,24390063
4028,164808863
4030,3302782783
4032,4230841572
4033,186773411
4035,3627511401
4040,4183761113
4046,40402058
4049,3012257364
4050,1355228311
4052,1228880682
4055,730583754
4056,2568927253
4063,236319595
4066,4183674261
4071,17192523
4074,4228663032
4076,19102745
4078,3988757360
4080,219790587
4082,4230514754
4083,276838149
4086,264910618
4089,1643575494
4093,112577489
4094,2494196257
4095,3460086982
4098,26583060
4100,35389989
4102,4230558860
4103,3673375875
4106,4183595457
4108,77601358
4109,185552086
4110,4183684949
4112,15660605
4114,2909525744
4115,416875561
4118,2772635579
4120,3131161852
4121,3061494216
4126,399717993
4128,4115813115
4130,4230707234
4131,2205581930
4132,4164921918
4134,4230685934
